OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
1469,223,Maybelline Mascara,Makeup,5,695,3475,402.83,2022-02-21
1470,205,Himalaya Face Pack,Skincare,1,856,856,200.63,2020-12-29
1471,178,Colorbar Eyeliner,Makeup,5,1043,5215,1576.36,2022-07-25
1472,97,Colorbar Eyeliner,Makeup,3,956,2868,574.27,2019-01-07
1473,124,Mamaearth Face Wash,Skincare,5,1062,5310,738.26,2020-01-30
1474,255,Colorbar Eyeliner,Makeup,1,1094,1094,356.0,2019-06-11
1475,135,Biotique Cream,Skincare,3,1325,3975,455.41,2017-05-20
1476,300,Biotique Cream,Skincare,4,251,1004,111.05,2020-03-01
1477,44,Colorbar Eyeliner,Makeup,5,539,2695,872.29,2020-02-29
1478,205,Minimalist Sunscreen,Skincare,2,722,1444,431.53,2017-03-04
1479,211,Nykaa Nail Polish,Makeup,3,1408,4224,840.99,2017-08-02
1480,6,Colorbar Eyeliner,Makeup,3,545,1635,555.42,2022-12-14
1481,292,Maybelline Mascara,Makeup,5,1379,6895,799.58,2019-09-12
1482,38,Himalaya Face Pack,Skincare,1,728,728,223.66,2020-11-10
1483,292,Minimalist Sunscreen,Skincare,3,754,2262,296.6,2018-05-10
1484,73,Lakme Lipstick,Makeup,1,471,471,117.68,2021-01-16
1485,136,Maybelline Mascara,Makeup,4,1186,4744,902.0,2019-12-20
1486,52,LOreal Shampoo,Haircare,3,572,1716,272.3,2020-01-02
1487,180,Lakme Lipstick,Makeup,4,1276,5104,576.46,2020-02-20
1488,54,Biotique Cream,Skincare,4,1298,5192,1323.73,2021-12-10
1489,39,LOreal Shampoo,Haircare,3,453,1359,207.88,2017-03-24
1490,77,Minimalist Sunscreen,Skincare,5,686,3430,1022.51,2017-11-05
1491,269,Mamaearth Face Wash,Skincare,4,606,2424,625.34,2022-11-30
1492,111,Maybelline Mascara,Makeup,1,578,578,177.43,2022-02-20
1493,121,Mamaearth Face Wash,Skincare,1,1138,1138,254.32,2021-04-13
1494,57,Nykaa Nail Polish,Makeup,2,1134,2268,697.45,2022-06-12
1495,113,Colorbar Eyeliner,Makeup,2,332,664,158.63,2017-12-06
1496,256,Himalaya Face Pack,Skincare,5,293,1465,463.59,2017-10-20
1497,40,Himalaya Face Pack,Skincare,3,289,867,155.31,2022-03-04
1498,206,Himalaya Face Pack,Skincare,4,1010,4040,863.91,2018-09-12
1499,78,Maybelline Mascara,Makeup,3,877,2631,778.75,2021-07-05
1500,118,Maybelline Mascara,Makeup,2,755,1510,429.98,2019-07-11
1501,255,Minimalist Sunscreen,Skincare,4,832,3328,555.5,2020-06-12
1502,91,Lakme Lipstick,Makeup,5,264,1320,405.75,2020-07-18
1503,19,Plum Serum,Skincare,5,984,4920,1041.92,2020-09-02
1504,236,Plum Serum,Skincare,5,277,1385,379.64,2018-01-03
1505,43,Mamaearth Face Wash,Skincare,3,235,705,219.03,2017-06-25
1506,246,Plum Serum,Skincare,3,409,1227,230.98,2020-12-10
1507,213,Colorbar Eyeliner,Makeup,1,628,628,206.59,2018-10-13
1508,24,LOreal Shampoo,Haircare,5,783,3915,841.0,2021-10-12
1509,278,Nykaa Nail Polish,Makeup,2,1138,2276,571.45,2020-11-22
1510,56,Colorbar Eyeliner,Makeup,3,503,1509,191.46,2021-11-29
1511,101,Minimalist Sunscreen,Skincare,1,1464,1464,450.42,2017-04-10
1512,119,Himalaya Face Pack,Skincare,5,706,3530,465.01,2021-04-18
1513,36,Himalaya Face Pack,Skincare,3,1138,3414,887.77,2018-06-26
1514,154,Mamaearth Face Wash,Skincare,4,701,2804,594.92,2018-02-28
1515,65,Colorbar Eyeliner,Makeup,1,1007,1007,173.84,2018-08-27
1516,219,Plum Serum,Skincare,3,1408,4224,512.86,2018-04-30
1517,149,LOreal Shampoo,Haircare,1,1470,1470,300.83,2019-10-31
1518,181,Minimalist Sunscreen,Skincare,5,1085,5425,1293.77,2017-10-15
1519,144,Plum Serum,Skincare,5,799,3995,852.81,2021-08-09
1520,197,Biotique Cream,Skincare,4,1203,4812,1333.81,2017-10-08
1521,256,LOreal Shampoo,Haircare,2,250,500,169.0,2021-06-30
1522,70,Biotique Cream,Skincare,3,1203,3609,1262.97,2022-07-24
1523,236,Minimalist Sunscreen,Skincare,3,902,2706,727.75,2019-09-02
1524,28,Nykaa Nail Polish,Makeup,4,1454,5816,1917.66,2019-12-11
1525,151,Colorbar Eyeliner,Makeup,2,257,514,140.72,2018-01-10
1526,6,Minimalist Sunscreen,Skincare,2,1490,2980,956.24,2021-02-13
1527,18,Himalaya Face Pack,Skincare,1,249,249,53.7,2022-02-14
1528,146,Biotique Cream,Skincare,3,1331,3993,500.51,2019-05-06
1529,34,Colorbar Eyeliner,Makeup,4,1175,4700,945.75,2022-06-17
1530,127,Plum Serum,Skincare,4,907,3628,803.19,2021-09-01
1531,288,Himalaya Face Pack,Skincare,1,314,314,108.04,2020-09-20
1532,151,Maybelline Mascara,Makeup,5,847,4235,1399.25,2017-01-11
1533,178,Biotique Cream,Skincare,2,801,1602,369.17,2020-01-20
1534,59,Biotique Cream,Skincare,1,1435,1435,188.37,2018-07-27
1535,155,Colorbar Eyeliner,Makeup,3,423,1269,353.12,2022-09-30
1536,159,Himalaya Face Pack,Skincare,5,1122,5610,1327.89,2019-06-16
1537,134,Colorbar Eyeliner,Makeup,4,1407,5628,1962.63,2019-11-30
1538,48,LOreal Shampoo,Haircare,5,756,3780,768.87,2017-01-22
1539,271,Himalaya Face Pack,Skincare,4,877,3508,1168.19,2017-01-09
1540,148,Nykaa Nail Polish,Makeup,3,1283,3849,773.55,2017-11-22
1541,248,Minimalist Sunscreen,Skincare,3,1355,4065,1102.21,2019-09-14
1542,153,Nykaa Nail Polish,Makeup,1,643,643,166.56,2019-03-25
1543,100,Plum Serum,Skincare,5,1041,5205,961.17,2021-07-15
1544,121,Himalaya Face Pack,Skincare,1,559,559,106.76,2018-12-29
1545,232,Maybelline Mascara,Makeup,5,627,3135,400.89,2020-02-23
1546,108,Maybelline Mascara,Makeup,2,434,868,102.99,2021-04-02
1547,290,Biotique Cream,Skincare,2,714,1428,274.23,2021-06-07
1548,175,Minimalist Sunscreen,Skincare,2,297,594,74.12,2021-03-26
1549,166,Himalaya Face Pack,Skincare,2,703,1406,381.87,2022-02-26
1550,134,Biotique Cream,Skincare,4,725,2900,682.63,2021-01-26
1551,234,Plum Serum,Skincare,2,431,862,153.29,2020-02-03
1552,47,Lakme Lipstick,Makeup,5,750,3750,1128.54,2021-01-29
1553,88,Nykaa Nail Polish,Makeup,4,909,3636,786.92,2020-07-11
1554,198,Plum Serum,Skincare,1,1464,1464,343.12,2017-12-14
1555,149,Plum Serum,Skincare,5,720,3600,543.03,2019-07-15
1556,56,Plum Serum,Skincare,5,1155,5775,1286.31,2020-02-10
1557,151,Mamaearth Face Wash,Skincare,2,777,1554,235.65,2020-01-19
1558,221,Himalaya Face Pack,Skincare,5,428,2140,317.85,2020-05-26
1559,243,Lakme Lipstick,Makeup,4,1250,5000,514.71,2018-04-12
1560,114,Maybelline Mascara,Makeup,2,1293,2586,262.72,2020-12-20
1561,158,Lakme Lipstick,Makeup,4,1192,4768,1145.46,2022-04-21
1562,101,Lakme Lipstick,Makeup,2,907,1814,239.12,2017-05-09
1563,43,Minimalist Sunscreen,Skincare,2,976,1952,449.1,2017-10-01
1564,202,Plum Serum,Skincare,2,528,1056,290.27,2022-04-18
1565,98,Himalaya Face Pack,Skincare,4,471,1884,434.56,2020-10-17
1566,192,Nykaa Nail Polish,Makeup,2,632,1264,316.14,2018-09-09
1567,273,Nykaa Nail Polish,Makeup,1,906,906,187.66,2021-05-05
1568,266,LOreal Shampoo,Haircare,2,1377,2754,498.58,2020-04-29
1569,184,Lakme Lipstick,Makeup,1,1383,1383,359.99,2022-07-19
1570,163,Mamaearth Face Wash,Skincare,2,344,688,214.95,2019-06-13
1571,287,Lakme Lipstick,Makeup,3,595,1785,430.57,2022-05-05
1572,94,Minimalist Sunscreen,Skincare,2,1045,2090,396.66,2020-04-12
1573,226,Maybelline Mascara,Makeup,1,901,901,100.19,2020-12-31
1574,214,Lakme Lipstick,Makeup,4,1160,4640,1509.96,2020-10-21
1575,143,LOreal Shampoo,Haircare,1,291,291,44.86,2021-07-06
1576,34,Nykaa Nail Polish,Makeup,5,278,1390,443.35,2020-11-09
1577,298,Mamaearth Face Wash,Skincare,1,1186,1186,413.53,2021-06-09
1578,45,Minimalist Sunscreen,Skincare,3,544,1632,348.12,2018-01-27
1579,34,Biotique Cream,Skincare,3,683,2049,373.09,2018-11-07
1580,167,Minimalist Sunscreen,Skincare,2,852,1704,540.6,2022-09-30
1581,29,Minimalist Sunscreen,Skincare,1,990,990,207.88,2022-06-14
1582,259,Mamaearth Face Wash,Skincare,4,1315,5260,837.93,2020-12-08
1583,174,Maybelline Mascara,Makeup,4,450,1800,571.54,2020-02-22
1584,147,Nykaa Nail Polish,Makeup,4,368,1472,407.03,2018-09-02
1585,33,Nykaa Nail Polish,Makeup,3,1241,3723,1082.82,2017-08-31
1586,78,Plum Serum,Skincare,4,1054,4216,1076.58,2018-01-26
1587,129,Minimalist Sunscreen,Skincare,4,485,1940,305.97,2017-09-14
1588,28,Plum Serum,Skincare,3,412,1236,203.75,2017-01-19
1589,18,Minimalist Sunscreen,Skincare,3,426,1278,360.94,2018-07-16
1590,162,Himalaya Face Pack,Skincare,4,631,2524,669.22,2018-09-27
1591,59,Himalaya Face Pack,Skincare,3,1206,3618,489.37,2019-07-22
1592,113,LOreal Shampoo,Haircare,4,1311,5244,1051.88,2018-05-08
1593,81,LOreal Shampoo,Haircare,4,241,964,204.91,2020-01-26
1594,294,Lakme Lipstick,Makeup,1,379,379,39.72,2021-03-09
1595,212,Lakme Lipstick,Makeup,3,584,1752,211.51,2022-04-16
1596,65,Plum Serum,Skincare,2,1010,2020,556.89,2017-06-09
1597,279,Colorbar Eyeliner,Makeup,5,1121,5605,1843.0,2017-09-30
1598,66,LOreal Shampoo,Haircare,2,983,1966,592.74,2018-08-10
1599,60,Plum Serum,Skincare,1,415,415,61.1,2019-07-06
1600,87,Maybelline Mascara,Makeup,3,1395,4185,999.78,2022-03-07
1601,38,Nykaa Nail Polish,Makeup,3,664,1992,664.69,2018-05-08
1602,83,Maybelline Mascara,Makeup,4,894,3576,1107.49,2020-10-25
1603,114,Biotique Cream,Skincare,1,238,238,55.82,2021-09-14
1604,9,Minimalist Sunscreen,Skincare,4,1280,5120,1562.19,2022-07-09
1605,296,Maybelline Mascara,Makeup,1,1440,1440,318.15,2021-08-20
1606,249,Biotique Cream,Skincare,5,550,2750,697.48,2017-10-31
1607,192,LOreal Shampoo,Haircare,3,418,1254,333.14,2020-12-16
1608,166,Lakme Lipstick,Makeup,4,1217,4868,1466.63,2021-08-02
1609,202,Plum Serum,Skincare,5,1451,7255,1717.63,2020-08-23
1610,155,Plum Serum,Skincare,2,273,546,56.55,2019-03-08
1611,255,Maybelline Mascara,Makeup,4,428,1712,543.07,2018-06-28
1612,5,Maybelline Mascara,Makeup,3,1040,3120,1071.9,2020-11-21
1613,220,Minimalist Sunscreen,Skincare,1,686,686,126.93,2021-10-14
1614,116,Plum Serum,Skincare,1,1029,1029,299.41,2022-01-09
1615,228,LOreal Shampoo,Haircare,5,896,4480,729.33,2017-06-23
1616,78,Biotique Cream,Skincare,5,1117,5585,919.58,2019-05-12
1617,143,Plum Serum,Skincare,2,472,944,261.15,2020-03-22
1618,16,Biotique Cream,Skincare,3,664,1992,416.85,2020-12-15
1619,9,Minimalist Sunscreen,Skincare,1,680,680,186.63,2019-09-04
1620,130,Biotique Cream,Skincare,5,305,1525,310.34,2020-10-05
1621,252,Minimalist Sunscreen,Skincare,5,559,2795,483.64,2020-01-07
1622,183,Nykaa Nail Polish,Makeup,2,713,1426,189.59,2017-05-09
1623,82,Minimalist Sunscreen,Skincare,3,893,2679,903.04,2017-05-21
1624,27,Colorbar Eyeliner,Makeup,4,755,3020,445.37,2017-05-05
1625,159,Colorbar Eyeliner,Makeup,2,1405,2810,326.52,2018-03-23
1626,186,Biotique Cream,Skincare,2,664,1328,286.64,2017-04-30
1627,295,Himalaya Face Pack,Skincare,4,421,1684,185.14,2021-07-16
1628,298,Himalaya Face Pack,Skincare,5,685,3425,369.63,2017-03-10
1629,298,LOreal Shampoo,Haircare,1,437,437,145.77,2017-01-09
1630,247,Biotique Cream,Skincare,4,579,2316,473.3,2021-04-25
1631,224,LOreal Shampoo,Haircare,3,994,2982,755.19,2017-05-14
1632,299,Mamaearth Face Wash,Skincare,5,1320,6600,2092.28,2020-01-29
1633,288,Mamaearth Face Wash,Skincare,3,1243,3729,566.99,2022-01-12
1634,291,Himalaya Face Pack,Skincare,1,258,258,44.24,2018-06-29
1635,118,Minimalist Sunscreen,Skincare,3,1306,3918,772.63,2018-05-24
1636,131,Himalaya Face Pack,Skincare,2,501,1002,182.03,2022-09-02
1637,232,Himalaya Face Pack,Skincare,2,530,1060,314.68,2018-03-28
1638,84,LOreal Shampoo,Haircare,3,421,1263,186.91,2018-04-11
1639,225,Mamaearth Face Wash,Skincare,3,1293,3879,1287.68,2020-09-06
1640,145,Minimalist Sunscreen,Skincare,5,631,3155,1048.94,2017-04-27
1641,147,Colorbar Eyeliner,Makeup,2,271,542,182.42,2017-03-08
1642,118,Himalaya Face Pack,Skincare,1,1144,1144,357.64,2022-02-12
1643,84,Maybelline Mascara,Makeup,3,281,843,148.53,2018-01-18
1644,159,Minimalist Sunscreen,Skincare,4,1062,4248,893.01,2017-03-06
1645,20,Colorbar Eyeliner,Makeup,3,1076,3228,671.87,2017-01-27
1646,213,Colorbar Eyeliner,Makeup,3,488,1464,358.85,2020-01-31
1647,180,Lakme Lipstick,Makeup,1,650,650,82.07,2017-04-12
1648,38,Colorbar Eyeliner,Makeup,4,1265,5060,1090.05,2019-08-04
1649,212,Plum Serum,Skincare,3,1152,3456,828.41,2019-11-03
1650,233,Nykaa Nail Polish,Makeup,5,1269,6345,1459.46,2022-01-02
1651,268,Minimalist Sunscreen,Skincare,4,988,3952,1230.04,2018-12-05
1652,127,Himalaya Face Pack,Skincare,2,1051,2102,281.52,2018-09-17
1653,72,LOreal Shampoo,Haircare,3,1453,4359,472.37,2021-04-06
1654,16,Mamaearth Face Wash,Skincare,1,633,633,114.67,2022-10-15
1655,226,Nykaa Nail Polish,Makeup,5,721,3605,467.15,2020-10-22
1656,51,Lakme Lipstick,Makeup,5,1078,5390,652.65,2022-01-11
1657,201,Colorbar Eyeliner,Makeup,5,1014,5070,1219.06,2019-09-18
1658,142,Nykaa Nail Polish,Makeup,5,317,1585,369.18,2018-12-20
1659,161,Himalaya Face Pack,Skincare,4,596,2384,281.86,2022-04-16
1660,121,Lakme Lipstick,Makeup,2,359,718,130.51,2022-04-05
1661,166,Maybelline Mascara,Makeup,4,921,3684,880.28,2020-12-31
1662,172,Mamaearth Face Wash,Skincare,2,660,1320,180.28,2022-10-07
1663,94,Lakme Lipstick,Makeup,5,1493,7465,2484.25,2022-01-01
1664,158,Plum Serum,Skincare,4,1184,4736,1285.14,2020-04-02
1665,263,Minimalist Sunscreen,Skincare,3,829,2487,589.78,2021-03-22
1666,214,Himalaya Face Pack,Skincare,5,344,1720,453.91,2017-06-28
1667,70,Biotique Cream,Skincare,2,1141,2282,725.45,2021-12-31
1668,279,Biotique Cream,Skincare,2,982,1964,561.58,2019-03-02
1669,153,LOreal Shampoo,Haircare,4,1238,4952,704.98,2022-11-28
1670,54,Mamaearth Face Wash,Skincare,2,1125,2250,573.55,2020-12-28
1671,217,Mamaearth Face Wash,Skincare,3,624,1872,534.05,2020-09-27
1672,36,LOreal Shampoo,Haircare,5,382,1910,578.69,2020-08-08
1673,233,LOreal Shampoo,Haircare,1,1441,1441,220.11,2017-01-04
1674,4,Colorbar Eyeliner,Makeup,2,717,1434,420.46,2021-08-26
1675,84,Himalaya Face Pack,Skincare,4,487,1948,284.67,2020-04-30
1676,194,Colorbar Eyeliner,Makeup,2,1093,2186,295.61,2022-10-05
1677,8,Minimalist Sunscreen,Skincare,2,1294,2588,422.99,2018-06-27
1678,142,Biotique Cream,Skincare,3,402,1206,335.93,2022-03-29
1679,140,LOreal Shampoo,Haircare,2,749,1498,374.55,2019-06-24
1680,22,Plum Serum,Skincare,2,1123,2246,304.52,2021-06-11
1681,77,LOreal Shampoo,Haircare,4,233,932,250.22,2020-07-25
1682,106,LOreal Shampoo,Haircare,1,885,885,265.97,2022-10-06
1683,244,Colorbar Eyeliner,Makeup,1,251,251,49.74,2020-01-13
1684,15,Himalaya Face Pack,Skincare,3,1170,3510,541.41,2021-10-22
1685,52,Biotique Cream,Skincare,5,815,4075,586.13,2020-10-29
1686,61,Plum Serum,Skincare,3,1006,3018,876.96,2022-01-07
1687,187,Plum Serum,Skincare,5,591,2955,665.77,2017-11-20
1688,279,Maybelline Mascara,Makeup,3,1271,3813,1131.96,2017-01-08
1689,219,Plum Serum,Skincare,4,390,1560,340.33,2017-07-30
1690,198,Nykaa Nail Polish,Makeup,4,648,2592,378.51,2017-10-16
1691,65,Nykaa Nail Polish,Makeup,2,1125,2250,361.46,2021-01-26
1692,183,LOreal Shampoo,Haircare,3,882,2646,814.03,2019-02-19
1693,230,Biotique Cream,Skincare,3,255,765,258.03,2020-06-30
1694,96,Lakme Lipstick,Makeup,5,1365,6825,1031.83,2018-10-06
1695,17,Biotique Cream,Skincare,4,1078,4312,1324.07,2021-04-12
1696,38,Colorbar Eyeliner,Makeup,1,404,404,112.34,2018-04-27
1697,253,Lakme Lipstick,Makeup,4,970,3880,690.65,2022-09-16
1698,279,Mamaearth Face Wash,Skincare,3,636,1908,517.67,2018-06-11
1699,229,Lakme Lipstick,Makeup,2,1396,2792,505.46,2018-09-24
1700,123,Colorbar Eyeliner,Makeup,4,433,1732,442.73,2018-01-13
1701,52,Colorbar Eyeliner,Makeup,3,806,2418,833.0,2020-03-11
1702,92,Plum Serum,Skincare,1,1217,1217,362.29,2018-03-22
1703,243,Maybelline Mascara,Makeup,2,488,976,219.93,2019-01-31
1704,261,LOreal Shampoo,Haircare,5,1277,6385,1147.74,2021-06-07
1705,98,Nykaa Nail Polish,Makeup,5,623,3115,766.61,2020-01-06
1706,6,Mamaearth Face Wash,Skincare,1,839,839,104.75,2020-07-20
1707,202,Maybelline Mascara,Makeup,5,243,1215,326.45,2021-09-14
1708,48,Minimalist Sunscreen,Skincare,1,277,277,65.97,2017-03-17
1709,60,Lakme Lipstick,Makeup,4,413,1652,395.21,2018-02-25
1710,32,Maybelline Mascara,Makeup,3,280,840,107.46,2018-06-05
1711,193,Maybelline Mascara,Makeup,3,1020,3060,944.93,2021-04-05
1712,279,Nykaa Nail Polish,Makeup,3,1225,3675,1087.86,2019-12-24
1713,281,Lakme Lipstick,Makeup,1,490,490,63.32,2017-12-16
1714,1,Colorbar Eyeliner,Makeup,2,1299,2598,283.05,2019-06-28
1715,152,Himalaya Face Pack,Skincare,4,1074,4296,445.08,2017-12-06
1716,192,LOreal Shampoo,Haircare,1,209,209,68.11,2017-01-17
1717,198,Biotique Cream,Skincare,1,261,261,90.04,2021-09-25
1718,297,Plum Serum,Skincare,1,259,259,88.33,2017-01-16
1719,54,Nykaa Nail Polish,Makeup,2,839,1678,549.39,2019-05-02
1720,209,Minimalist Sunscreen,Skincare,4,803,3212,957.53,2017-09-25
1721,218,LOreal Shampoo,Haircare,1,356,356,59.87,2019-03-28
1722,168,Lakme Lipstick,Makeup,5,802,4010,527.65,2017-10-08
1723,278,Plum Serum,Skincare,5,295,1475,278.86,2018-02-07
1724,254,Minimalist Sunscreen,Skincare,4,751,3004,619.61,2019-01-05
1725,217,Lakme Lipstick,Makeup,3,1387,4161,482.03,2019-12-30
1726,208,Biotique Cream,Skincare,3,387,1161,368.45,2021-12-02
1727,264,LOreal Shampoo,Haircare,3,660,1980,439.02,2020-09-22
1728,7,Plum Serum,Skincare,3,554,1662,338.11,2020-08-06
1729,150,Himalaya Face Pack,Skincare,2,844,1688,416.34,2021-11-17
1730,123,Nykaa Nail Polish,Makeup,2,532,1064,197.39,2019-10-08
1731,55,Lakme Lipstick,Makeup,3,1171,3513,557.97,2022-01-17
1732,133,LOreal Shampoo,Haircare,2,1434,2868,436.93,2022-07-06
1733,272,Lakme Lipstick,Makeup,2,996,1992,603.18,2022-10-24
1734,250,Maybelline Mascara,Makeup,5,1331,6655,982.99,2021-06-11
1735,119,Nykaa Nail Polish,Makeup,1,957,957,251.1,2022-11-15
1736,248,Minimalist Sunscreen,Skincare,2,1308,2616,699.72,2018-09-14
1737,182,LOreal Shampoo,Haircare,2,576,1152,334.75,2019-11-07
1738,150,Colorbar Eyeliner,Makeup,5,791,3955,490.17,2022-06-18
1739,284,Maybelline Mascara,Makeup,3,454,1362,147.73,2019-04-19
1740,276,Lakme Lipstick,Makeup,3,744,2232,768.96,2018-05-28
1741,117,Minimalist Sunscreen,Skincare,1,1223,1223,324.56,2020-11-27
1742,282,Nykaa Nail Polish,Makeup,3,575,1725,455.98,2019-04-01
1743,127,Biotique Cream,Skincare,2,309,618,171.98,2018-05-04
1744,264,Colorbar Eyeliner,Makeup,3,699,2097,589.95,2019-09-21
1745,81,Plum Serum,Skincare,5,1139,5695,922.69,2022-06-21
1746,257,Lakme Lipstick,Makeup,2,1280,2560,785.92,2020-12-31
1747,227,Plum Serum,Skincare,4,707,2828,859.71,2022-05-03
1748,62,Mamaearth Face Wash,Skincare,1,834,834,214.15,2017-04-11
1749,173,Nykaa Nail Polish,Makeup,3,1141,3423,990.01,2021-10-25
1750,213,Plum Serum,Skincare,2,298,596,111.7,2021-12-09
1751,240,Mamaearth Face Wash,Skincare,4,1125,4500,1360.28,2017-12-22
1752,26,Colorbar Eyeliner,Makeup,4,1386,5544,1175.35,2020-12-17
1753,94,Lakme Lipstick,Makeup,5,1488,7440,1659.76,2019-05-18
1754,49,Nykaa Nail Polish,Makeup,3,738,2214,741.66,2021-02-26
1755,147,Minimalist Sunscreen,Skincare,4,761,3044,585.8,2018-11-03
1756,135,Mamaearth Face Wash,Skincare,4,949,3796,988.24,2022-11-01
1757,84,Maybelline Mascara,Makeup,1,1403,1403,240.8,2021-09-12
1758,189,Colorbar Eyeliner,Makeup,2,329,658,100.21,2021-07-06
1759,200,Mamaearth Face Wash,Skincare,1,1372,1372,477.48,2017-10-10
1760,268,Biotique Cream,Skincare,1,601,601,110.67,2019-11-27
1761,109,Lakme Lipstick,Makeup,1,1021,1021,220.78,2018-11-05
1762,244,Biotique Cream,Skincare,1,623,623,116.98,2021-12-20
1763,189,Lakme Lipstick,Makeup,2,1253,2506,624.87,2022-02-18
1764,244,Biotique Cream,Skincare,1,1483,1483,233.28,2018-02-06
1765,181,Nykaa Nail Polish,Makeup,2,594,1188,177.58,2021-06-16
1766,117,Mamaearth Face Wash,Skincare,5,1134,5670,1212.41,2019-01-02
1767,107,Colorbar Eyeliner,Makeup,4,413,1652,275.64,2022-08-04
1768,187,Minimalist Sunscreen,Skincare,2,985,1970,486.05,2021-11-22
1769,49,Mamaearth Face Wash,Skincare,4,628,2512,806.46,2021-08-31
1770,139,Minimalist Sunscreen,Skincare,5,1081,5405,745.52,2019-06-21
1771,288,Lakme Lipstick,Makeup,1,584,584,142.54,2020-12-14
1772,291,Lakme Lipstick,Makeup,1,441,441,51.12,2021-08-29
1773,224,Himalaya Face Pack,Skincare,3,1305,3915,1227.57,2019-03-20
1774,209,Maybelline Mascara,Makeup,1,1387,1387,454.29,2021-03-04
1775,153,Mamaearth Face Wash,Skincare,5,371,1855,468.96,2019-11-08
1776,47,Nykaa Nail Polish,Makeup,1,390,390,44.95,2022-07-27
1777,197,Maybelline Mascara,Makeup,4,896,3584,1069.0,2020-07-03
1778,101,Maybelline Mascara,Makeup,3,1007,3021,555.12,2017-12-28
1779,239,Lakme Lipstick,Makeup,4,244,976,268.71,2020-04-11
1780,85,Mamaearth Face Wash,Skincare,4,282,1128,217.46,2018-07-11
1781,148,LOreal Shampoo,Haircare,5,1396,6980,894.03,2017-04-13
1782,254,Colorbar Eyeliner,Makeup,3,503,1509,329.59,2017-01-28
1783,164,Lakme Lipstick,Makeup,5,905,4525,1255.74,2022-03-01
1784,99,Nykaa Nail Polish,Makeup,3,327,981,319.3,2017-01-08
1785,294,Lakme Lipstick,Makeup,3,1026,3078,638.07,2018-11-13
1786,43,Lakme Lipstick,Makeup,3,1246,3738,388.59,2017-07-22
1787,172,Maybelline Mascara,Makeup,1,931,931,122.0,2022-08-31
1788,213,Maybelline Mascara,Makeup,4,800,3200,463.74,2018-04-16
1789,150,Maybelline Mascara,Makeup,4,712,2848,395.13,2022-04-21
1790,180,Plum Serum,Skincare,2,265,530,115.79,2022-11-29
1791,191,Colorbar Eyeliner,Makeup,2,356,712,217.89,2020-05-28
1792,58,Colorbar Eyeliner,Makeup,3,220,660,187.1,2018-02-15
1793,196,LOreal Shampoo,Haircare,2,1329,2658,380.58,2017-12-12
1794,267,Colorbar Eyeliner,Makeup,2,585,1170,132.83,2020-03-28
1795,92,Himalaya Face Pack,Skincare,3,1179,3537,1036.74,2019-09-19
1796,266,Maybelline Mascara,Makeup,2,227,454,137.04,2022-05-31
1797,263,LOreal Shampoo,Haircare,5,1393,6965,1110.05,2021-09-09
1798,217,Lakme Lipstick,Makeup,5,223,1115,133.6,2019-07-27
1799,123,Minimalist Sunscreen,Skincare,2,839,1678,513.27,2022-03-02
1800,193,Lakme Lipstick,Makeup,1,1234,1234,268.4,2020-01-09
1801,37,Lakme Lipstick,Makeup,4,1002,4008,454.71,2018-05-25
1802,293,Nykaa Nail Polish,Makeup,1,558,558,151.07,2017-08-16
1803,294,Mamaearth Face Wash,Skincare,2,1355,2710,626.36,2019-02-14
1804,4,Plum Serum,Skincare,4,569,2276,784.1,2022-09-11
1805,83,Minimalist Sunscreen,Skincare,1,1238,1238,273.52,2022-02-10
1806,78,Minimalist Sunscreen,Skincare,1,1265,1265,341.24,2020-01-06
1807,166,Nykaa Nail Polish,Makeup,1,1073,1073,138.92,2020-02-15
1808,136,Maybelline Mascara,Makeup,1,1489,1489,366.74,2018-09-09
1809,8,Lakme Lipstick,Makeup,2,682,1364,238.97,2019-07-29
1810,157,Mamaearth Face Wash,Skincare,3,317,951,253.19,2021-09-16
1811,21,Biotique Cream,Skincare,2,779,1558,231.35,2019-12-19
1812,216,Mamaearth Face Wash,Skincare,5,1014,5070,1662.24,2022-12-25
1813,76,Mamaearth Face Wash,Skincare,1,1163,1163,169.53,2020-06-30
1814,87,Biotique Cream,Skincare,1,1125,1125,194.8,2020-11-25
1815,81,Maybelline Mascara,Makeup,3,1112,3336,788.5,2018-07-02
1816,295,Minimalist Sunscreen,Skincare,1,474,474,59.53,2019-10-19
1817,29,Maybelline Mascara,Makeup,5,355,1775,303.64,2019-05-27
1818,2,Biotique Cream,Skincare,2,909,1818,563.4,2019-03-30
1819,137,Maybelline Mascara,Makeup,2,433,866,181.7,2017-05-25
1820,281,Nykaa Nail Polish,Makeup,1,412,412,105.92,2022-06-02
1821,154,Lakme Lipstick,Makeup,2,737,1474,507.7,2017-06-30
1822,154,Nykaa Nail Polish,Makeup,4,567,2268,347.04,2021-03-20
1823,255,Biotique Cream,Skincare,4,769,3076,614.18,2020-06-30
1824,163,Minimalist Sunscreen,Skincare,5,1350,6750,1725.35,2019-12-16
1825,239,Plum Serum,Skincare,3,1067,3201,364.63,2017-09-17
1826,275,Plum Serum,Skincare,5,700,3500,644.72,2017-01-30
1827,95,LOreal Shampoo,Haircare,2,740,1480,420.59,2021-12-24
1828,52,LOreal Shampoo,Haircare,3,246,738,141.98,2017-03-05
